msa,AGEGROUP,MET2013,NEWHR,PUMA,age_dummy,YEAR,NEWHH_,NEWHH__se,HH,HH_se,NEWHH,NEWHH_se,MISSINGHH,MISSINGHH_se
Not in identifiable area,"[45,50)",0,0.5635680572885585,600,FALSE,2010,6934.141376878424,765.4053446707007,6003,813.7485631280415,6003,813.7485631280415,0,1150.814254337295
Not in identifiable area,"[45,50)",0,0.5635680572885585,700,FALSE,2010,5062.5318586231215,699.3103828244673,5185,961.162071464276,5185,961.162071464276,0,1359.2884371033972
Not in identifiable area,"[45,50)",0,0.5635680572885585,802,FALSE,2010,6128.239054955786,657.6087346321078,6176,883.5433122742928,6176,883.5433122742928,0,1249.5189351623517
Not in identifiable area,"[45,50)",0,0.5635680572885585,803,FALSE,2010,3642.3403542559536,523.0624384487251,3830,705.7040810322636,3830,705.7040810322636,0,998.0162824178689
Not in identifiable area,"[45,50)",0,0.5635680572885585,1000,FALSE,2010,4322.0034313459555,570.0839012953361,4260,759.5671500408215,4260,759.5671500408215,0,1074.1901651208093
Not in identifiable area,"[50,55)",0,0.5962188576463991,101,FALSE,2010,6106.47354001442,776.0528184325104,5750,883.0919346544096,5750,883.0919346544096,0,1248.880590810561
Not in identifiable area,"[50,55)",0,0.5962188576463991,400,FALSE,2010,6665.130609629096,656.1000605819507,6441,817.0107828154325,6441,817.0107828154325,0,1155.427729662644
Not in identifiable area,"[50,55)",0,0.5962188576463991,501,FALSE,2010,3946.372618761516,428.6600709713856,3676,555.2424174191353,3676,555.2424174191353,0,785.2313571189644
Not in identifiable area,"[50,55)",0,0.5962188576463991,600,FALSE,2010,8582.570455819916,806.8699528356912,8260,993.4463496688213,8260,993.4463496688213,0,1404.9453011916912
Not in identifiable area,"[50,55)",0,0.5962188576463991,700,FALSE,2010,6329.4593927741735,788.2810921362593,6233,1030.2713253448642,6233,1030.2713253448642,0,1457.0236812268104
Not in identifiable area,"[50,55)",0,0.5962188576463991,802,FALSE,2010,6607.297380437395,644.2970653011783,6628,869.7327951961094,6628,869.7327951961094,0,1229.9879146069993
Not in identifiable area,"[50,55)",0,0.5962188576463991,803,FALSE,2010,3184.4049186894176,434.83637680851876,2962,537.502856231933,2962,537.502856231933,0,760.1438290974755
Not in identifiable area,"[50,55)",0,0.5962188576463991,1000,FALSE,2010,5521.582840663303,697.8698952515298,4920,845.9198373185797,4920,845.9198373185797,0,1196.3113066163776
Not in identifiable area,"[55,60)",0,0.5999313815187557,101,FALSE,2010,4297.308485818847,624.1924776403445,4069,803.2169146721087,4069,803.2169146721087,0,1135.920254256769
Not in identifiable area,"[55,60)",0,0.5999313815187557,400,FALSE,2010,5158.80994967978,543.5105373357113,5063,683.8310284571065,5063,683.8310284571065,0,967.0831148155819
Not in identifiable area,"[55,60)",0,0.5999313815187557,501,FALSE,2010,4227.716445562672,450.27645656285785,4175,565.8398449817767,4175,565.8398449817767,0,800.2183829043182
Not in identifiable area,"[55,60)",0,0.5999313815187557,600,FALSE,2010,7007.198536139066,721.7414223132736,6858,808.657631622982,6858,808.657631622982,0,1143.6145899577273
Not in identifiable area,"[55,60)",0,0.5999313815187557,700,FALSE,2010,6756.4272186642265,762.9976442780579,6430,951.8032584264346,6430,951.8032584264346,0,1346.0530767775676
Not in identifiable area,"[55,60)",0,0.5999313815187557,802,FALSE,2010,5785.73824336688,615.0934751812534,5628,802.7372886800614,5628,802.7372886800614,0,1135.2419606739493
Not in identifiable area,"[55,60)",0,0.5999313815187557,803,FALSE,2010,3772.9684583714547,491.99880639892945,4122,630.0955210514173,4122,630.0955210514173,0,891.0896314614564
Not in identifiable area,"[55,60)",0,0.5999313815187557,1000,FALSE,2010,5690.949085086916,643.5843689663386,6158,869.0746995382916,6158,869.0746995382916,0,1229.0572268023745
Not in identifiable area,"[60,65)",0,0.6071113639596075,101,FALSE,2010,5420.290257431376,565.7915812017899,4478,657.7614058260134,4478,657.7614058260134,0,930.2151009247415
Not in identifiable area,"[60,65)",0,0.6071113639596075,400,FALSE,2010,5262.441302801878,520.6567656816512,5105,649.8624089316919,5105,649.8624089316919,0,919.044232387649
Not in identifiable area,"[60,65)",0,0.6071113639596075,501,FALSE,2010,3988.7216612146212,493.92863844529666,4639,731.3377819937891,4639,731.3377819937891,0,1034.2678099714744
Not in identifiable area,"[60,65)",0,0.6071113639596075,600,FALSE,2010,8258.53588394254,786.128314951221,8200,1003.0186318413599,8200,1003.0186318413599,0,1418.4825524629575
Not in identifiable area,"[60,65)",0,0.6071113639596075,700,FALSE,2010,3683.9517565068986,452.0405229301722,4091,606.8805617274826,4091,606.8805617274826,0,858.2587211356082
Not in identifiable area,"[60,65)",0,0.6071113639596075,802,FALSE,2010,3594.0992746408765,453.97479476698084,3333,565.0228871521367,3333,565.0228871521367,0,799.0630300617545
Not in identifiable area,"[60,65)",0,0.6071113639596075,803,FALSE,2010,2642.7557673161714,364.1252793334943,2677,452.5236741098347,2677,452.5236741098347,0,639.9651172210308
Not in identifiable area,"[60,65)",0,0.6071113639596075,1000,FALSE,2010,5278.833309628787,623.8045545003159,5311,794.6416051414423,5311,794.6416051414423,0,1123.7929352169535
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,101,FALSE,2010,9332.13625209448,898.652990759267,9166,1053.1567420179592,9166,1053.1567420179592,0,1489.3885478664608
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,400,FALSE,2010,12865.884914328955,890.9091106387411,11318,940.2387665337942,11318,940.2387665337942,0,1329.6984155010418
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,501,FALSE,2010,10329.738024971623,740.0335370565807,9923,880.2600393648987,9923,880.2600393648987,0,1244.8756860849144
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,600,FALSE,2010,17625.21913410086,1143.491656083297,16861,1383.3623423162962,16861,1383.3623423162962,0,1956.3697861799183
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,700,FALSE,2010,8159.0560510242685,901.2922803599926,7532,961.0874252505595,7532,961.0874252505595,0,1359.1828714155795
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,802,FALSE,2010,9254.06907734717,775.4825025186241,9147,952.486813511524,9147,952.486813511524,0,1347.0197696495302
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,803,FALSE,2010,6232.938500621588,609.1403592414304,5841,692.9592194751707,5841,692.9592194751707,0,979.9923263532605
Not in identifiable area,"[65,Inf]",0,0.6908599535160261,1000,FALSE,2010,11967.076114804604,942.55248133616,10338,972.4428737670814,10338,972.4428737670814,0,1375.2419007144742
"Pueblo, CO","[0,15)",39380,0,502,FALSE,2010,0,0,0,0,0,0,0,0
"Pueblo, CO","[15,20)",39380,0.00408371618172537,502,FALSE,2010,28.802450229709038,5.262287891227341,0,0,0,0,0,0
"Pueblo, CO","[15,20)",39380,0.07714510627131986,502,TRUE,2010,348.61873524009445,67.19547713608215,139,138.9999999998648,348.61873524009445,67.19547713608215,209.61873524009445,154.3898706117346
"Pueblo, CO","[20,25)",39380,0.3095663265306122,502,TRUE,2010,3068.4214285714284,440.17271793950414,2101,565.2545431808836,3068.4214285714284,440.17271793950414,967.4214285714284,716.424957832207
"Pueblo, CO","[25,30)",39380,0.42041866448368614,502,TRUE,2010,3613.4984212372824,533.8309388884791,4060,889.223771090606,4060,889.223771090606,0,1257.5523170608835
"Pueblo, CO","[30,35)",39380,0.5298976698310935,502,TRUE,2010,4579.905560350141,621.8595588224392,4258,789.2246523217041,4579.905560350141,621.8595588224392,321.90556035014106,1004.7810023737279
"Pueblo, CO","[35,40)",39380,0.5691809347524295,502,TRUE,2010,4636.54789449329,627.0645523132426,3998,753.8624687360259,4636.54789449329,627.0645523132426,638.5478944932902,980.5705352174228
"Pueblo, CO","[40,45)",39380,0.5906461417786057,502,TRUE,2010,5820.227081086381,747.4630658690854,5949,948.4012319311743,5949,948.4012319311743,0,1341.241884768418
"Pueblo, CO","[45,50)",39380,0.5565395831083271,502,FALSE,2010,5588.77049357382,704.6694180426063,5104,856.9730368352712,5104,856.9730368352712,0,1211.9428912804985
"Pueblo, CO","[50,55)",39380,0.602498656636217,502,FALSE,2010,6469.028076303062,730.1736351219257,6658,899.0583946510363,6658,899.0583946510363,0,1271.460575080878
"Pueblo, CO","[55,60)",39380,0.5442065697009315,502,FALSE,2010,5881.240398757966,627.8988117528357,6269,843.1396800811184,6269,843.1396800811184,0,1192.37957054563
"Pueblo, CO","[60,65)",39380,0.5993553280242699,502,FALSE,2010,5423.5663632916185,627.2618506377121,6128,867.9068958920654,6128,867.9068958920654,0,1227.405703047693
"Pueblo, CO","[65,Inf]",39380,0.6952664265956892,502,FALSE,2010,15356.349564218986,1026.837276990652,15421,1259.0137650249726,15421,1259.0137650249726,0,1780.5143417127292
"Colorado Springs, CO","[0,15)",17820,0,901,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[0,15)",17820,0,902,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[0,15)",17820,0,903,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[0,15)",17820,0,904,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[0,15)",17820,0,905,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[15,20)",17820,0,901,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[15,20)",17820,0,902,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[15,20)",17820,0,903,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[15,20)",17820,0,904,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[15,20)",17820,0,905,FALSE,2011,0,0,0,0,0,0,0,0
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,901,TRUE,2011,307.9832563962131,83.93012767634366,295,241.81896285943088,307.9832563962131,83.93012767634366,12.983256396213108,255.97007077035033
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,902,TRUE,2011,141.69642437993897,50.61323319835245,437,381.74345612343706,437,381.74345612343706,0,539.8667729969433
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,903,TRUE,2011,202.56928252875363,46.69611536753516,102,101.99999999981412,202.56928252875363,46.69611536753516,100.56928252875363,112.18077905942816
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,904,TRUE,2011,412.5620843439481,117.27101065176656,369,270.0772023794613,412.5620843439481,117.27101065176656,43.56208434394807,294.4387630465854
"Colorado Springs, CO","[15,20)",17820,0.09279399108051013,905,TRUE,2011,295.6416555825053,71.99575531752423,433,238.47495511790763,433,238.47495511790763,0,337.2545158140601
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,901,TRUE,2011,3131.0735226258957,506.8438516535277,1933,783.8383536428444,3131.0735226258957,506.8438516535277,1198.0735226258957,933.4309051025191
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,902,TRUE,2011,2733.5414526102068,472.4104756365562,2871,741.0399565791265,2871,741.0399565791265,0,1047.98875685457
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,903,TRUE,2011,3276.403851478143,435.30848851660045,2220,516.5886106185341,3276.403851478143,435.30848851660045,1056.4038514781432,675.5422065240592
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,904,TRUE,2011,3239.05432676039,613.6948659037531,2321,674.5822492873007,3239.05432676039,613.6948659037531,918.0543267603898,911.9663368184921
"Colorado Springs, CO","[20,25)",17820,0.369797274433199,905,TRUE,2011,3811.8703048574152,504.9131233186048,2821,613.7365326394957,3811.8703048574152,504.9131233186048,990.8703048574152,794.7388209944821
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,901,TRUE,2011,3352.948312236287,566.8766302840801,3013,771.490715250612,3352.948312236287,566.8766302840801,339.94831223628717,957.3646315172367
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,902,TRUE,2011,3168.159282700422,518.3632538787858,3440,750.8231524534111,3440,750.8231524534111,0,1061.8242851433358
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,903,TRUE,2011,4732.544303797468,688.5319067988027,4755,875.5273737359045,4755,875.5273737359045,0,1238.1826861662137
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,904,TRUE,2011,6898.952531645569,925.4227648352353,6729,1427.492400531257,6898.952531645569,925.4227648352353,169.95253164556925,1701.2177542130762
"Colorado Springs, CO","[25,30)",17820,0.48628691983122363,905,TRUE,2011,4858.006329113924,584.876450517689,3840,684.6702468339691,4858.006329113924,584.876450517689,1018.006329113924,900.4742135507596
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,901,TRUE,2011,3579.032489428893,538.056834129344,3035,699.862131078863,3579.032489428893,538.056834129344,544.0324894288929,882.7865876142092
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,902,TRUE,2011,2733.5038270085106,460.7635905323453,2854,705.7961274263733,2854,705.7961274263733,0,998.1464556767863
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,903,TRUE,2011,3512.547342503881,635.3428847842463,3867,909.6919570165505,3867,909.6919570165505,0,1286.4987031945284
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,904,TRUE,2011,7348.892576138736,1149.9983055188127,6950,1444.79209145322,7348.892576138736,1149.9983055188127,398.89257613873633,1846.5969485033572
"Colorado Springs, CO","[30,35)",17820,0.5075202055344431,905,TRUE,2011,3898.770218915592,556.0325283938262,3735,782.7475535564262,3898.770218915592,556.0325283938262,163.77021891559207,960.1384823194003
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,901,TRUE,2011,5230.931889941362,682.4148193939764,4960,846.3055243197031,5230.931889941362,682.4148193939764,270.931889941362,1087.1628333522817
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,902,TRUE,2011,3065.711622312434,520.3701838734869,2592,649.0439390024081,3065.711622312434,520.3701838734869,473.711622312434,831.8913168318853
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,903,TRUE,2011,2197.439182077883,406.9904518483086,2408,635.1493162776884,2408,635.1493162776884,0,898.2367772119054
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,904,TRUE,2011,6178.386408058938,942.1245078596872,3955,938.8697266256866,6178.386408058938,942.1245078596872,2223.3864080589383,1330.0657697587926
"Colorado Springs, CO","[35,40)",17820,0.5460832957450007,905,TRUE,2011,4024.08780634491,672.7785226750285,5218,1040.989158607052,5218,1040.989158607052,0,1472.18098638545
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,901,TRUE,2011,7539.650250051854,864.8304344940422,7016,1118.1376862292152,7539.650250051854,864.8304344940422,523.6502500518536,1413.5641357197687
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,902,TRUE,2011,3982.757853010993,614.3582308020531,5231,938.6599192400588,5231,938.6599192400588,0,1327.4655882453253
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,903,TRUE,2011,2828.799843285474,466.78622057836947,2937,625.6045476075387,2937,625.6045476075387,0,884.7384359088659
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,904,TRUE,2011,7764.030974165149,1045.6623963080347,8446,1572.0829358916662,8446,1572.0829358916662,0,2223.2610091133074
"Colorado Springs, CO","[40,45)",17820,0.5723998064114678,905,TRUE,2011,3962.7238597865917,539.9560578285298,4345,750.5364681148563,4345,750.5364681148563,0,1061.4188522636318
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,901,FALSE,2011,7714.001202691983,999.2524082734162,7198,1230.0723227760404,7198,1230.0723227760404,0,1739.5849615696518
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,902,FALSE,2011,3983.791268967988,585.7742468608515,3784,644.4804542656607,3784,644.4804542656607,0,911.4329991068705
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,903,FALSE,2011,3901.1636428772485,571.6241131438668,3490,694.4167138860844,3490,694.4167138860844,0,982.0535347162577
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,904,FALSE,2011,6439.826223803066,818.6570342831278,6645,1161.2362007043894,6645,1161.2362007043894,0,1642.235984154753
"Colorado Springs, CO","[45,50)",17820,0.5698456971775122,905,FALSE,2011,3826.5138565469947,593.6952059754141,3694,740.3659140031284,3694,740.3659140031284,0,1047.0355167019768
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,901,FALSE,2011,6668.615055118111,860.6116485453596,5719,1023.8494079959337,5719,1023.8494079959337,0,1447.9417186155138
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,902,FALSE,2011,5457.876661417323,755.2349150257269,5743,928.6786837801358,5743,928.6786837801358,0,1313.3499896886628
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,903,FALSE,2011,3969.2069291338585,569.1767202904335,4377,789.7749534207063,4377,789.7749534207063,0,1116.9104503501424
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,904,FALSE,2011,6361.153511811024,821.8482421631215,6439,1093.269398881107,6439,1093.269398881107,0,1546.1164112251424
"Colorado Springs, CO","[50,55)",17820,0.5790236220472441,905,FALSE,2011,4042.7429291338585,605.6831997967445,4399,751.9356942754025,4399,751.9356942754025,0,1063.3976568767034
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,901,FALSE,2011,6330.803467365967,842.0391116304354,5725,1062.560991223298,5725,1062.560991223298,0,1502.6881646365873
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,902,FALSE,2011,3848.759226884227,520.5293433265452,3363,550.7230177463208,3363,550.7230177463208,0,778.8399608078856
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,903,FALSE,2011,4440.732080419581,571.4370674367772,4505,750.6995209967555,4505,750.6995209967555,0,1061.6494438605976
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,904,FALSE,2011,5080.112665112665,648.4510456240288,4029,762.7463436356726,4029,762.7463436356726,0,1078.6862238200574
"Colorado Springs, CO","[55,60)",17820,0.6237859362859363,905,FALSE,2011,3040.9564393939395,470.8721477734707,2753,590.1014886821923,2753,590.1014886821923,0,834.5295284709099
"Colorado Springs, CO","[60,65)",17820,0.6293571901921803,901,FALSE,2011,4784.373359840954,707.6688214686229,4222,829.9483887525214,4222,829.9483887525214,0,1173.7242674435136
